filepath,label
../data/dataset_split\train\F\sub-077_segment0348.npy,F
../data/dataset_split\train\F\sub-077_segment0349.npy,F
../data/dataset_split\train\F\sub-077_segment0350.npy,F
../data/dataset_split\train\F\sub-077_segment0351.npy,F
../data/dataset_split\train\F\sub-077_segment0352.npy,F
../data/dataset_split\train\F\sub-077_segment0353.npy,F
../data/dataset_split\train\F\sub-077_segment0354.npy,F
../data/dataset_split\train\F\sub-077_segment0355.npy,F
../data/dataset_split\train\F\sub-077_segment0356.npy,F
../data/dataset_split\train\F\sub-077_segment0357.npy,F
../data/dataset_split\train\F\sub-077_segment0358.npy,F
../data/dataset_split\train\F\sub-077_segment0359.npy,F
../data/dataset_split\train\F\sub-077_segment0360.npy,F
../data/dataset_split\train\F\sub-077_segment0361.npy,F
../data/dataset_split\train\F\sub-077_segment0362.npy,F
../data/dataset_split\train\F\sub-077_segment0363.npy,F
../data/dataset_split\train\F\sub-077_segment0364.npy,F
../data/dataset_split\train\F\sub-077_segment0365.npy,F
../data/dataset_split\train\F\sub-077_segment0366.npy,F
../data/dataset_split\train\F\sub-077_segment0367.npy,F
../data/dataset_split\train\F\sub-077_segment0368.npy,F
../data/dataset_split\train\F\sub-077_segment0369.npy,F
../data/dataset_split\train\F\sub-077_segment0370.npy,F
../data/dataset_split\train\F\sub-077_segment0371.npy,F
../data/dataset_split\train\F\sub-077_segment0372.npy,F
../data/dataset_split\train\F\sub-077_segment0373.npy,F
../data/dataset_split\train\F\sub-077_segment0374.npy,F
../data/dataset_split\train\F\sub-077_segment0375.npy,F
../data/dataset_split\train\F\sub-077_segment0376.npy,F
../data/dataset_split\train\F\sub-077_segment0377.npy,F
../data/dataset_split\train\F\sub-077_segment0378.npy,F
../data/dataset_split\train\F\sub-077_segment0379.npy,F
../data/dataset_split\train\F\sub-077_segment0380.npy,F
../data/dataset_split\train\F\sub-077_segment0381.npy,F
../data/dataset_split\train\F\sub-077_segment0382.npy,F
../data/dataset_split\train\F\sub-077_segment0383.npy,F
../data/dataset_split\train\F\sub-077_segment0384.npy,F
../data/dataset_split\train\F\sub-077_segment0385.npy,F
../data/dataset_split\train\F\sub-077_segment0386.npy,F
../data/dataset_split\train\F\sub-077_segment0387.npy,F
../data/dataset_split\train\F\sub-077_segment0388.npy,F
../data/dataset_split\train\F\sub-077_segment0389.npy,F
../data/dataset_split\train\F\sub-077_segment0390.npy,F
../data/dataset_split\train\F\sub-077_segment0391.npy,F
../data/dataset_split\train\F\sub-077_segment0392.npy,F
../data/dataset_split\train\F\sub-077_segment0393.npy,F
../data/dataset_split\train\F\sub-077_segment0394.npy,F
../data/dataset_split\train\F\sub-077_segment0395.npy,F
../data/dataset_split\train\F\sub-077_segment0396.npy,F
../data/dataset_split\train\F\sub-077_segment0397.npy,F
../data/dataset_split\train\F\sub-077_segment0398.npy,F
../data/dataset_split\train\F\sub-077_segment0399.npy,F
../data/dataset_split\train\F\sub-077_segment0400.npy,F
../data/dataset_split\train\F\sub-077_segment0401.npy,F
../data/dataset_split\train\F\sub-077_segment0402.npy,F
../data/dataset_split\train\F\sub-077_segment0403.npy,F
../data/dataset_split\train\F\sub-077_segment0404.npy,F
../data/dataset_split\train\F\sub-077_segment0405.npy,F
../data/dataset_split\train\F\sub-077_segment0406.npy,F
../data/dataset_split\train\F\sub-077_segment0407.npy,F
../data/dataset_split\train\F\sub-077_segment0408.npy,F
../data/dataset_split\train\F\sub-077_segment0409.npy,F
../data/dataset_split\train\F\sub-077_segment0410.npy,F
../data/dataset_split\train\F\sub-077_segment0411.npy,F
../data/dataset_split\train\F\sub-077_segment0412.npy,F
../data/dataset_split\train\F\sub-077_segment0413.npy,F
../data/dataset_split\train\F\sub-077_segment0414.npy,F
../data/dataset_split\train\F\sub-077_segment0415.npy,F
../data/dataset_split\train\F\sub-077_segment0416.npy,F
../data/dataset_split\train\F\sub-077_segment0417.npy,F
../data/dataset_split\train\F\sub-077_segment0418.npy,F
../data/dataset_split\train\F\sub-077_segment0419.npy,F
../data/dataset_split\train\F\sub-077_segment0420.npy,F
../data/dataset_split\train\F\sub-077_segment0421.npy,F
../data/dataset_split\train\F\sub-077_segment0422.npy,F
../data/dataset_split\train\F\sub-077_segment0423.npy,F
../data/dataset_split\train\F\sub-077_segment0424.npy,F
../data/dataset_split\train\F\sub-077_segment0425.npy,F
../data/dataset_split\train\F\sub-077_segment0426.npy,F
../data/dataset_split\train\F\sub-077_segment0427.npy,F
../data/dataset_split\train\F\sub-077_segment0428.npy,F
../data/dataset_split\train\F\sub-077_segment0429.npy,F
../data/dataset_split\train\F\sub-077_segment0430.npy,F
../data/dataset_split\train\F\sub-077_segment0431.npy,F
../data/dataset_split\train\F\sub-077_segment0432.npy,F
../data/dataset_split\train\F\sub-077_segment0433.npy,F
../data/dataset_split\train\F\sub-077_segment0434.npy,F
../data/dataset_split\train\F\sub-077_segment0435.npy,F
../data/dataset_split\train\F\sub-077_segment0436.npy,F
../data/dataset_split\train\F\sub-077_segment0437.npy,F
../data/dataset_split\train\F\sub-077_segment0438.npy,F
../data/dataset_split\train\F\sub-077_segment0439.npy,F
../data/dataset_split\train\F\sub-077_segment0440.npy,F
../data/dataset_split\train\F\sub-077_segment0441.npy,F
../data/dataset_split\train\F\sub-077_segment0442.npy,F
../data/dataset_split\train\F\sub-077_segment0443.npy,F
../data/dataset_split\train\F\sub-077_segment0444.npy,F
../data/dataset_split\train\F\sub-077_segment0445.npy,F
../data/dataset_split\train\F\sub-077_segment0446.npy,F
../data/dataset_split\train\F\sub-077_segment0447.npy,F
../data/dataset_split\train\F\sub-077_segment0448.npy,F
../data/dataset_split\train\F\sub-077_segment0449.npy,F
../data/dataset_split\train\F\sub-077_segment0450.npy,F
../data/dataset_split\train\F\sub-077_segment0451.npy,F
../data/dataset_split\train\F\sub-077_segment0452.npy,F
../data/dataset_split\train\F\sub-077_segment0453.npy,F
../data/dataset_split\train\F\sub-077_segment0454.npy,F
../data/dataset_split\train\F\sub-077_segment0455.npy,F
../data/dataset_split\train\F\sub-077_segment0456.npy,F
../data/dataset_split\train\F\sub-077_segment0457.npy,F
../data/dataset_split\train\F\sub-077_segment0458.npy,F
../data/dataset_split\train\F\sub-077_segment0459.npy,F
../data/dataset_split\train\F\sub-077_segment0460.npy,F
../data/dataset_split\train\F\sub-077_segment0461.npy,F
../data/dataset_split\train\F\sub-077_segment0462.npy,F
../data/dataset_split\train\F\sub-077_segment0463.npy,F
../data/dataset_split\train\F\sub-077_segment0464.npy,F
../data/dataset_split\train\F\sub-077_segment0465.npy,F
../data/dataset_split\train\F\sub-077_segment0466.npy,F
../data/dataset_split\train\F\sub-077_segment0467.npy,F
../data/dataset_split\train\F\sub-077_segment0468.npy,F
../data/dataset_split\train\F\sub-077_segment0469.npy,F
../data/dataset_split\train\F\sub-077_segment0470.npy,F
../data/dataset_split\train\F\sub-077_segment0471.npy,F
../data/dataset_split\train\F\sub-077_segment0472.npy,F
../data/dataset_split\train\F\sub-077_segment0473.npy,F
../data/dataset_split\train\F\sub-077_segment0474.npy,F
../data/dataset_split\train\F\sub-077_segment0475.npy,F
../data/dataset_split\train\F\sub-077_segment0476.npy,F
../data/dataset_split\train\F\sub-077_segment0477.npy,F
../data/dataset_split\train\F\sub-077_segment0478.npy,F
../data/dataset_split\train\F\sub-077_segment0479.npy,F
../data/dataset_split\train\F\sub-077_segment0480.npy,F
../data/dataset_split\train\F\sub-077_segment0481.npy,F
../data/dataset_split\train\F\sub-077_segment0482.npy,F
../data/dataset_split\train\F\sub-077_segment0483.npy,F
../data/dataset_split\train\F\sub-077_segment0484.npy,F
../data/dataset_split\train\F\sub-077_segment0485.npy,F
../data/dataset_split\train\F\sub-077_segment0486.npy,F
../data/dataset_split\train\F\sub-077_segment0487.npy,F
../data/dataset_split\train\F\sub-077_segment0488.npy,F
../data/dataset_split\train\F\sub-077_segment0489.npy,F
../data/dataset_split\train\F\sub-077_segment0490.npy,F
../data/dataset_split\train\F\sub-077_segment0491.npy,F
../data/dataset_split\train\F\sub-077_segment0492.npy,F
../data/dataset_split\train\F\sub-077_segment0493.npy,F
../data/dataset_split\train\F\sub-077_segment0494.npy,F
../data/dataset_split\train\F\sub-077_segment0495.npy,F
../data/dataset_split\train\F\sub-077_segment0496.npy,F
../data/dataset_split\train\F\sub-077_segment0497.npy,F
../data/dataset_split\train\F\sub-077_segment0498.npy,F
../data/dataset_split\train\F\sub-077_segment0499.npy,F
../data/dataset_split\train\F\sub-077_segment0500.npy,F
../data/dataset_split\train\F\sub-077_segment0501.npy,F
../data/dataset_split\train\F\sub-077_segment0502.npy,F
../data/dataset_split\train\F\sub-077_segment0503.npy,F
../data/dataset_split\train\F\sub-077_segment0504.npy,F
../data/dataset_split\train\F\sub-077_segment0505.npy,F
../data/dataset_split\train\F\sub-077_segment0506.npy,F
../data/dataset_split\train\F\sub-077_segment0507.npy,F
../data/dataset_split\train\F\sub-077_segment0508.npy,F
../data/dataset_split\train\F\sub-077_segment0509.npy,F
../data/dataset_split\train\F\sub-077_segment0510.npy,F
../data/dataset_split\train\F\sub-077_segment0511.npy,F
../data/dataset_split\train\F\sub-077_segment0512.npy,F
../data/dataset_split\train\F\sub-077_segment0513.npy,F
../data/dataset_split\train\F\sub-077_segment0514.npy,F
../data/dataset_split\train\F\sub-077_segment0515.npy,F
../data/dataset_split\train\F\sub-077_segment0516.npy,F
../data/dataset_split\train\F\sub-077_segment0517.npy,F
../data/dataset_split\train\F\sub-077_segment0518.npy,F
../data/dataset_split\train\F\sub-077_segment0519.npy,F
../data/dataset_split\train\F\sub-077_segment0520.npy,F
../data/dataset_split\train\F\sub-077_segment0521.npy,F
../data/dataset_split\train\F\sub-077_segment0522.npy,F
../data/dataset_split\train\F\sub-077_segment0523.npy,F
../data/dataset_split\train\F\sub-077_segment0524.npy,F
../data/dataset_split\train\F\sub-077_segment0525.npy,F
../data/dataset_split\train\F\sub-077_segment0526.npy,F
../data/dataset_split\train\F\sub-077_segment0527.npy,F
../data/dataset_split\train\F\sub-077_segment0528.npy,F
../data/dataset_split\train\F\sub-077_segment0529.npy,F
../data/dataset_split\train\F\sub-077_segment0530.npy,F
../data/dataset_split\train\F\sub-077_segment0531.npy,F
../data/dataset_split\train\F\sub-077_segment0532.npy,F
../data/dataset_split\train\F\sub-077_segment0533.npy,F
../data/dataset_split\train\F\sub-077_segment0534.npy,F
../data/dataset_split\train\F\sub-077_segment0535.npy,F
../data/dataset_split\train\F\sub-077_segment0536.npy,F
../data/dataset_split\train\F\sub-077_segment0537.npy,F
../data/dataset_split\train\F\sub-077_segment0538.npy,F
../data/dataset_split\train\F\sub-077_segment0539.npy,F
../data/dataset_split\train\F\sub-077_segment0540.npy,F
../data/dataset_split\train\F\sub-077_segment0541.npy,F
../data/dataset_split\train\F\sub-077_segment0542.npy,F
../data/dataset_split\train\F\sub-077_segment0543.npy,F
../data/dataset_split\train\F\sub-078_segment0000.npy,F
../data/dataset_split\train\F\sub-078_segment0001.npy,F
../data/dataset_split\train\F\sub-078_segment0002.npy,F
../data/dataset_split\train\F\sub-078_segment0003.npy,F
../data/dataset_split\train\F\sub-078_segment0004.npy,F
../data/dataset_split\train\F\sub-078_segment0005.npy,F
../data/dataset_split\train\F\sub-078_segment0006.npy,F
../data/dataset_split\train\F\sub-078_segment0007.npy,F
../data/dataset_split\train\F\sub-078_segment0008.npy,F
../data/dataset_split\train\F\sub-078_segment0009.npy,F
../data/dataset_split\train\F\sub-078_segment0010.npy,F
../data/dataset_split\train\F\sub-078_segment0011.npy,F
../data/dataset_split\train\F\sub-078_segment0012.npy,F
../data/dataset_split\train\F\sub-078_segment0013.npy,F
../data/dataset_split\train\F\sub-078_segment0014.npy,F
../data/dataset_split\train\F\sub-078_segment0015.npy,F
../data/dataset_split\train\F\sub-078_segment0016.npy,F
../data/dataset_split\train\F\sub-078_segment0017.npy,F
../data/dataset_split\train\F\sub-078_segment0018.npy,F
../data/dataset_split\train\F\sub-078_segment0019.npy,F
../data/dataset_split\train\F\sub-078_segment0020.npy,F
../data/dataset_split\train\F\sub-078_segment0021.npy,F
../data/dataset_split\train\F\sub-078_segment0022.npy,F
../data/dataset_split\train\F\sub-078_segment0023.npy,F
../data/dataset_split\train\F\sub-078_segment0024.npy,F
../data/dataset_split\train\F\sub-078_segment0025.npy,F
../data/dataset_split\train\F\sub-078_segment0026.npy,F
../data/dataset_split\train\F\sub-078_segment0027.npy,F
../data/dataset_split\train\F\sub-078_segment0028.npy,F
../data/dataset_split\train\F\sub-078_segment0029.npy,F
../data/dataset_split\train\F\sub-078_segment0030.npy,F
../data/dataset_split\train\F\sub-078_segment0031.npy,F
../data/dataset_split\train\F\sub-078_segment0032.npy,F
../data/dataset_split\train\F\sub-078_segment0033.npy,F
../data/dataset_split\train\F\sub-078_segment0034.npy,F
../data/dataset_split\train\F\sub-078_segment0035.npy,F
../data/dataset_split\train\F\sub-078_segment0036.npy,F
../data/dataset_split\train\F\sub-078_segment0037.npy,F
../data/dataset_split\train\F\sub-078_segment0038.npy,F
../data/dataset_split\train\F\sub-078_segment0039.npy,F
../data/dataset_split\train\F\sub-078_segment0040.npy,F
../data/dataset_split\train\F\sub-078_segment0041.npy,F
../data/dataset_split\train\F\sub-078_segment0042.npy,F
../data/dataset_split\train\F\sub-078_segment0043.npy,F
../data/dataset_split\train\F\sub-078_segment0044.npy,F
../data/dataset_split\train\F\sub-078_segment0045.npy,F
../data/dataset_split\train\F\sub-078_segment0046.npy,F
../data/dataset_split\train\F\sub-078_segment0047.npy,F
../data/dataset_split\train\F\sub-078_segment0048.npy,F
../data/dataset_split\train\F\sub-078_segment0049.npy,F
../data/dataset_split\train\F\sub-078_segment0050.npy,F
../data/dataset_split\train\F\sub-078_segment0051.npy,F
../data/dataset_split\train\F\sub-078_segment0052.npy,F
../data/dataset_split\train\F\sub-078_segment0053.npy,F
../data/dataset_split\train\F\sub-078_segment0054.npy,F
../data/dataset_split\train\F\sub-078_segment0055.npy,F
../data/dataset_split\train\F\sub-078_segment0056.npy,F
../data/dataset_split\train\F\sub-078_segment0057.npy,F
../data/dataset_split\train\F\sub-078_segment0058.npy,F
../data/dataset_split\train\F\sub-078_segment0059.npy,F
../data/dataset_split\train\F\sub-078_segment0060.npy,F
../data/dataset_split\train\F\sub-078_segment0061.npy,F
../data/dataset_split\train\F\sub-078_segment0062.npy,F
../data/dataset_split\train\F\sub-078_segment0063.npy,F
../data/dataset_split\train\F\sub-078_segment0064.npy,F
../data/dataset_split\train\F\sub-078_segment0065.npy,F
../data/dataset_split\train\F\sub-078_segment0066.npy,F
../data/dataset_split\train\F\sub-078_segment0067.npy,F
../data/dataset_split\train\F\sub-078_segment0068.npy,F
../data/dataset_split\train\F\sub-078_segment0069.npy,F
../data/dataset_split\train\F\sub-078_segment0070.npy,F
../data/dataset_split\train\F\sub-078_segment0071.npy,F
../data/dataset_split\train\F\sub-078_segment0072.npy,F
../data/dataset_split\train\F\sub-078_segment0073.npy,F
../data/dataset_split\train\F\sub-078_segment0074.npy,F
../data/dataset_split\train\F\sub-078_segment0075.npy,F
../data/dataset_split\train\F\sub-078_segment0076.npy,F
../data/dataset_split\train\F\sub-078_segment0077.npy,F
../data/dataset_split\train\F\sub-078_segment0078.npy,F
../data/dataset_split\train\F\sub-078_segment0079.npy,F
../data/dataset_split\train\F\sub-078_segment0080.npy,F
../data/dataset_split\train\F\sub-078_segment0081.npy,F
../data/dataset_split\train\F\sub-078_segment0082.npy,F
../data/dataset_split\train\F\sub-078_segment0083.npy,F
../data/dataset_split\train\F\sub-078_segment0084.npy,F
../data/dataset_split\train\F\sub-078_segment0085.npy,F
../data/dataset_split\train\F\sub-078_segment0086.npy,F
../data/dataset_split\train\F\sub-078_segment0087.npy,F
../data/dataset_split\train\F\sub-078_segment0088.npy,F
../data/dataset_split\train\F\sub-078_segment0089.npy,F
../data/dataset_split\train\F\sub-078_segment0090.npy,F
../data/dataset_split\train\F\sub-078_segment0091.npy,F
../data/dataset_split\train\F\sub-078_segment0092.npy,F
../data/dataset_split\train\F\sub-078_segment0093.npy,F
../data/dataset_split\train\F\sub-078_segment0094.npy,F
../data/dataset_split\train\F\sub-078_segment0095.npy,F
../data/dataset_split\train\F\sub-078_segment0096.npy,F
../data/dataset_split\train\F\sub-078_segment0097.npy,F
../data/dataset_split\train\F\sub-078_segment0098.npy,F
../data/dataset_split\train\F\sub-078_segment0099.npy,F
../data/dataset_split\train\F\sub-078_segment0100.npy,F
../data/dataset_split\train\F\sub-078_segment0101.npy,F
../data/dataset_split\train\F\sub-078_segment0102.npy,F
../data/dataset_split\train\F\sub-078_segment0103.npy,F
../data/dataset_split\train\F\sub-078_segment0104.npy,F
../data/dataset_split\train\F\sub-078_segment0105.npy,F
../data/dataset_split\train\F\sub-078_segment0106.npy,F
../data/dataset_split\train\F\sub-078_segment0107.npy,F
../data/dataset_split\train\F\sub-078_segment0108.npy,F
